907
(
(0.000000 ( -0.026629 0.000000 0.000000 ))
(0.017652 ( -0.025640 0.000000 0.000000 ))
(0.035304 ( -0.024652 0.000000 0.000000 ))
(0.052956 ( -0.023457 0.000000 0.000000 ))
(0.070608 ( -0.022262 0.000000 0.000000 ))
(0.088260 ( -0.020877 0.000000 0.000000 ))
(0.105912 ( -0.019492 0.000000 0.000000 ))
(0.123564 ( -0.017935 0.000000 0.000000 ))
(0.141216 ( -0.016379 0.000000 0.000000 ))
(0.158868 ( -0.014672 0.000000 0.000000 ))
(0.176520 ( -0.012965 0.000000 0.000000 ))
(0.194172 ( -0.011133 0.000000 0.000000 ))
(0.211824 ( -0.009301 0.000000 0.000000 ))
(0.229476 ( -0.007368 0.000000 0.000000 ))
(0.247128 ( -0.005434 0.000000 0.000000 ))
(0.264780 ( -0.003426 0.000000 0.000000 ))
(0.282432 ( -0.001418 0.000000 0.000000 ))
(0.300084 ( 0.000640 0.000000 0.000000 ))
(0.317736 ( 0.002699 0.000000 0.000000 ))
(0.335388 ( 0.004782 0.000000 0.000000 ))
(0.353040 ( 0.006866 0.000000 0.000000 ))
(0.370692 ( 0.008949 0.000000 0.000000 ))
(0.388344 ( 0.011032 0.000000 0.000000 ))
(0.405996 ( 0.013089 0.000000 0.000000 ))
(0.423648 ( 0.015145 0.000000 0.000000 ))
(0.441300 ( 0.017150 0.000000 0.000000 ))
(0.458952 ( 0.019154 0.000000 0.000000 ))
(0.476604 ( 0.021081 0.000000 0.000000 ))
(0.494256 ( 0.023008 0.000000 0.000000 ))
(0.511908 ( 0.024831 0.000000 0.000000 ))
(0.529560 ( 0.026654 0.000000 0.000000 ))
(0.547212 ( 0.028351 0.000000 0.000000 ))
(0.564864 ( 0.030047 0.000000 0.000000 ))
(0.582516 ( 0.031595 0.000000 0.000000 ))
(0.600168 ( 0.033143 0.000000 0.000000 ))
(0.617820 ( 0.034523 0.000000 0.000000 ))
(0.635472 ( 0.035902 0.000000 0.000000 ))
(0.653124 ( 0.037092 0.000000 0.000000 ))
(0.670776 ( 0.038282 0.000000 0.000000 ))
(0.688428 ( 0.039267 0.000000 0.000000 ))
(0.706080 ( 0.040251 0.000000 0.000000 ))
(0.723732 ( 0.041013 0.000000 0.000000 ))
(0.741384 ( 0.041774 0.000000 0.000000 ))
(0.759036 ( 0.042298 0.000000 0.000000 ))
(0.776688 ( 0.042821 0.000000 0.000000 ))
(0.794340 ( 0.043091 0.000000 0.000000 ))
(0.811992 ( 0.043362 0.000000 0.000000 ))
(0.829644 ( 0.043368 0.000000 0.000000 ))
(0.847296 ( 0.043375 0.000000 0.000000 ))
(0.864948 ( 0.043106 0.000000 0.000000 ))
(0.882600 ( 0.042837 0.000000 0.000000 ))
(0.900252 ( 0.042288 0.000000 0.000000 ))
(0.917904 ( 0.041739 0.000000 0.000000 ))
(0.935556 ( 0.040906 0.000000 0.000000 ))
(0.953208 ( 0.040072 0.000000 0.000000 ))
(0.970860 ( 0.038956 0.000000 0.000000 ))
(0.988512 ( 0.037839 0.000000 0.000000 ))
(1.006164 ( 0.036439 0.000000 0.000000 ))
(1.023816 ( 0.035039 0.000000 0.000000 ))
(1.041468 ( 0.033362 0.000000 0.000000 ))
(1.059120 ( 0.031685 0.000000 0.000000 ))
(1.076772 ( 0.029738 0.000000 0.000000 ))
(1.094424 ( 0.027791 0.000000 0.000000 ))
